Test_ID,Applied_Voltage_kV,Load_Current_A,Ambient_Temperature_C,Test_Duration_min,Sensor_S1,Sensor_S2,Sensor_S3,Sensor_S4,Reference_Parameter,V_times_I,Current_sq,Voltage_sq,Current_x_Duration
TRN-0979,9.6624,74.2431,42.9247,42.6739,9.1369,11.4155,10.8367,67.7177,25.671,717.36652944,5512.03789761,93.36197376,3168.2426250900003
TRN-0070,27.0056,63.4253,35.9462,35.4084,16.9847,16.1667,21.572,53.3195,27.8043,1712.8382816800001,4022.76868009,729.30243136,2245.78839252
TRN-0169,15.1614,82.0274,25.1007,7.2104,11.8337,13.0679,14.1548,62.8403,24.6253,1243.65022236,6728.49435076,229.86804996,591.45036496
TRN-0599,19.5873,19.6865,35.3793,12.1957,10.6163,9.7921,14.0789,51.5171,16.4383,385.60538145,387.55828224999993,383.66232128999997,240.09064805
TRN-0998,21.6903,73.4161,34.7918,25.7828,14.9436,15.1886,18.7858,31.6359,26.9214,1592.41723383,5389.92373921,470.46911409,1892.87262308
TRN-0016,19.1531,67.5403,44.1923,16.6557,12.8284,13.5424,15.9988,42.3271,27.0879,1293.60611993,4561.69212409,366.84123960999995,1124.93097471
TRN-0314,17.1067,61.6249,24.8072,10.2851,11.5329,11.9072,14.219,51.8342,17.309,1054.1986768299998,3797.6283000099997,292.63918489,633.81825899
TRN-0628,17.3905,47.9269,26.7059,58.6967,11.6212,11.3781,15.0085,44.1,17.744,833.47275445,2296.9877436100005,302.42949024999996,2813.15087123
TRN-0586,9.8497,48.8292,49.9941,41.9037,8.1285,9.5477,10.1542,69.9002,21.5495,480.95297124,2384.29077264,97.01659009000001,2046.1241480400001
TRN-0145,29.3082,105.8771,43.4125,9.8873,19.8704,20.2378,24.6602,46.3785,52.9031,3103.06722222,11209.96030441,858.97058724,1046.83865083
TRN-0370,27.8564,48.3216,33.5844,18.1832,16.3613,14.9818,20.9924,31.3304,21.3731,1346.06581824,2334.9770265599996,775.9790209600001,878.6413171199999
TRN-0122,31.8857,49.6381,38.1437,28.7934,18.1299,16.4775,23.5738,47.1112,23.0595,1582.74556517,2463.9409716100004,1016.69786449,1429.24966854
TRN-0374,23.1221,109.7203,46.3794,39.7795,17.8087,19.0765,21.4412,50.6761,57.1092,2536.96374863,12038.544232089998,534.63150841,4364.61867385
TRN-0878,13.9113,105.5919,33.6955,36.2678,10.5031,20.7532,15.6068,41.2921,45.3496,1468.92059847,11149.64934561,193.52426769000002,3829.5859108199998
TRN-0847,10.5879,24.4649,37.1274,49.8712,6.8628,7.1306,8.9615,28.1238,14.8242,259.03191470999997,598.53133201,112.10362640999999,1220.09392088
TRN-0540,31.2972,94.3311,29.0551,52.1742,20.9992,20.3502,26.3378,36.4869,39.5278,2952.29930292,8898.356427210001,979.51472784,4921.64967762
TRN-0808,9.5961,62.7447,45.4544,7.0814,13.62775,10.0403,9.9205,53.4667,23.8244,602.10441567,3936.89737809,92.08513521,444.32031858000005
TRN-0886,9.5103,41.0171,26.1524,39.0628,7.2008,7.5552,8.7786,40.1126,14.0527,390.08492613000004,1682.40249241,90.44580609000002,1602.2427738800002
TRN-0510,27.9197,27.1864,27.2906,49.5003,15.25,13.1347,20.14,44.8598,19.6898,759.0361320799999,739.1003449599999,779.5096480899999,1345.73495592
TRN-0418,11.9313,52.7544,42.8991,27.5887,8.9263,9.9342,11.1392,55.1761,17.4674,629.4285727199999,2783.02671936,142.35591969,1455.42531528
TRN-0850,13.3815,37.7292,31.756,45.366,9.0567,9.3006,11.7747,78.4565,16.029,504.8732898,1423.4925326399998,179.06454225000002,1711.6228872
TRN-0532,26.879,60.1489,22.0906,13.677,16.0546,14.7739,20.373,64.638,20.069,1616.7422831000001,3617.8901712099996,722.4806410000001,822.6565052999999
TRN-0361,27.8914,24.7733,29.776,10.3938,14.7921,12.5916,19.7028,52.313,18.6118,690.96201962,613.71639289,777.93019396,257.48872554
TRN-0161,16.1451,82.5904,26.857,31.5841,12.7468,13.7874,15.18,73.8668,26.1738,1333.43026704,6821.17417216,260.66425401,2608.54345264
TRN-0110,24.5955,66.6176,38.2375,53.1687,16.1615,15.8666,20.7128,41.1122,27.8569,1638.4931808,4437.90462976,604.9386202500001,3541.97118912
TRN-0175,12.5344,101.6442,32.2129,53.5995,12.1063,14.2966,14.2216,49.4543,40.8855,1274.04906048,10331.54339364,157.11118335999998,5448.0782979
TRN-0616,20.4904,26.5967,26.2294,14.7813,11.3379,9.9378,14.7259,55.1477,16.6078,544.97702168,707.3844508899999,419.85649216,393.13380171
TRN-0119,15.6102,75.703,26.1544,13.7047,11.7033,12.5963,13.9901,50.7214,22.7052,1181.7389706000001,5730.944209,243.67834404,1037.4869041000002
TRN-0635,28.8943,84.908,34.2153,18.1794,18.634,18.1477,23.4368,56.8268,33.4142,2453.3572244,7209.368464,834.8805724900001,1543.5764952000002
TRN-0278,15.1906,103.8022,32.8666,43.5159,13.434,15.3229,15.801,70.573,43.6644,1576.81769932,10774.89672484,230.75432836,4517.04615498
TRN-0225,27.9293,38.0633,39.1615,20.9747,18.3877,21.4138,20.7639,64.6651,21.316,1063.08132469,1448.8148068899998,780.04579849,798.3662985099999
TRN-0959,29.2834,96.4813,26.6221,29.2271,19.7453,19.3891,24.716,44.6016,39.9414,2825.3005004200004,9308.641249690001,857.51751556,2819.86860323
TRN-0349,26.5322,71.4206,39.4889,58.2879,23.7994,17.0447,22.0266,49.1332,29.6685,1894.9456433199998,5100.902104359999,703.95763684,4162.95679074
TRN-0159,11.4085,75.1307,29.9009,40.9165,9.9183,11.561,11.6384,20.9754,22.5737,857.1285909500001,5644.622082490001,130.15387225,3074.08528655
TRN-0032,9.6771,40.9333,42.7255,56.3017,7.5451,8.5237,9.7694,29.2837,16.8355,396.11563743,1675.5350488900003,93.64626440999999,2304.61437661
TRN-0344,9.1303,20.5699,37.6841,25.2845,5.7455,6.2235,7.4901,51.5441,13.3281,187.80935797,423.12078601,83.36237809,520.09963655
TRN-0391,14.6069,39.0401,34.8904,19.468,9.4995,9.5566,11.9096,63.8012,16.4488,570.25483669,1524.1294080100001,213.36152761,760.0326668
TRN-0651,16.53,103.9792,43.4328,46.9103,14.2198,16.2414,17.0286,37.4711,46.9167,1718.7761760000003,10811.674032640001,273.2409,4877.69546576
TRN-0538,31.3956,65.9954,44.7277,20.6592,18.6968,17.6704,24.1282,24.3526,31.1325,2071.9651802400003,4355.3928211600005,985.6836993600001,1363.41216768
TRN-0264,8.8333,97.192,40.8705,59.4113,10.141,12.7958,11.5139,62.4186,38.2856,858.5260935999999,9446.284864,78.02718888999999,5774.3030696
TRN-0804,25.5109,94.6061,39.9882,26.6325,17.7896,18.352,22.0215,48.7888,41.155,2413.48675649,8950.31415721,650.80601881,2519.59695825
TRN-0875,11.8252,52.265,18.0,26.9784,8.6729,9.2711,10.5035,55.0555,14.5475,618.044078,2731.630225,139.83535504000002,1410.026076
TRN-0179,13.3176,109.6532,40.8517,50.3689,12.994,15.6239,15.2389,55.4972,51.3991,1460.31745632,12023.82427024,177.35846976000002,5523.1110654799995
TRN-0664,27.1883,36.0978,23.5129,49.3863,15.2966,13.4176,19.7864,44.9089,19.4155,981.43781574,1303.05116484,739.20365689,1782.7367801399998
TRN-0848,23.3547,85.3049,34.0201,57.2993,16.2814,16.6584,20.1503,56.7314,32.1656,1992.2703480300002,7276.925964010001,545.44201209,4887.91105657
TRN-0319,20.7606,77.2405,28.7917,13.6383,14.1857,14.6874,17.3806,53.6133,25.6472,1603.5591243,5966.09484025,431.00251236,1053.42911115
TRN-0897,11.6323,73.824,34.9155,48.3119,10.4622,11.8497,12.5183,54.2381,24.3359,858.7429152000001,5449.982975999999,135.31040329,3566.5777056
TRN-0617,15.1971,52.9502,39.526,51.7112,11.2222,11.7197,14.243,74.3364,19.2716,804.6894844200001,2803.72368004,230.95184841000003,2738.11838224
TRN-0066,25.2849,50.1209,35.0471,10.259,14.9101,14.074,19.4972,36.2356,20.1216,1267.30194441,2512.1046168099997,639.3261680100001,514.1903131
TRN-0329,15.2564,63.7462,31.7923,10.5219,10.7028,11.4641,13.1068,58.1291,21.3423,972.5375256799999,4063.57801444,232.75774095999998,670.73114178
TRN-0512,13.4272,55.4707,35.9373,17.5331,9.7561,10.4939,12.1206,55.9888,20.0655,744.8161830399999,3076.99855849,180.28969983999997,972.5733301700001
TRN-0559,26.2772,84.5838,38.358,28.6853,17.5264,17.5087,21.6766,74.9606,34.3654,2222.62542936,7154.419222439999,690.49123984,2426.31167814
TRN-0843,23.3537,79.7753,25.0997,53.661,16.2534,16.1519,19.9649,35.1917,27.2341,1863.04842361,6364.09849009,545.39530369,4280.8223733
TRN-0080,29.3998,97.6878,34.4117,41.896,19.8876,19.9085,24.822,54.2529,43.3474,2872.0017824399997,9542.906268839999,864.34824004,4092.7280688
TRN-0401,26.451,76.411,34.296,47.7037,17.666,17.209,13.7836,54.1006,30.3139,2021.147361,5838.640921,699.655401,3645.0874206999997
TRN-0384,16.7072,31.9859,25.408,37.7306,10.1169,9.5467,13.0626,50.9706,15.7683,534.39482848,1023.0977988100001,279.13053184,1206.8471985400001
TRN-0047,29.1083,58.7199,37.1572,10.9987,17.5282,16.4304,22.4226,49.4021,23.1457,1709.23646517,3448.0266560100004,847.2931288899999,645.84256413
TRN-0938,26.2329,96.5506,33.0648,48.832,18.6651,18.7209,22.8946,34.729,41.4065,2532.80223474,9322.01836036,688.1650424100001,4714.7588992
TRN-0724,16.1649,103.2809,29.1169,27.8213,14.339,15.9315,17.0601,64.6338,42.3237,1669.52542041,10666.94430481,261.30399201,2873.40890317
TRN-0089,31.414,88.8354,24.8395,59.5524,28.5205,19.4702,25.3351,33.2402,34.707,2790.6752556,7891.728293160001,986.8393960000001,5290.361274960001
TRN-0114,24.4427,39.5791,50.9417,13.3518,14.191,13.5804,18.7265,56.7296,26.4238,967.4200675699999,1566.5051568099998,597.44558329,528.45222738
TRN-0748,25.3016,95.0191,43.6434,59.1909,18.1013,18.3361,22.5789,47.7604,42.7271,2404.13526056,9028.629364809998,640.17096256,5624.2660461899995
TRN-0459,13.0534,103.6735,32.3023,13.9118,12.2147,14.3912,14.2445,41.7232,41.8715,1353.2916649000001,10748.194602250001,170.39125156,1442.2849973
TRN-0223,28.7214,66.8864,52.6266,35.0011,18.1509,17.5824,23.3627,63.4231,40.5369,1921.0710489599999,4473.790504959999,824.91881796,2341.09757504
TRN-0851,19.5142,22.8595,42.4082,21.103,11.1408,10.0973,14.9382,77.6634,17.5099,446.0848549,522.5567402500001,380.80400163999997,482.40402850000004
TRN-0582,26.0201,21.9729,49.4476,50.2003,14.1856,12.9194,19.0732,59.4491,24.3289,571.73705529,482.80833441,677.0456040099999,1103.0461718699999
TRN-0007,29.2042,18.0618,43.0245,8.0414,15.1344,12.9107,20.4836,61.0351,20.2753,527.4804195600001,326.22861924000006,852.88529764,145.24215852
TRN-0947,31.0368,95.4489,32.3525,9.5897,20.0135,19.7332,24.8781,55.2816,40.6902,2962.42841952,9110.492511209999,963.28295424,915.32631633
TRN-0556,31.1222,48.7828,21.2304,44.2287,18.461,16.124,23.7059,52.5012,21.8063,1518.22805816,2379.76157584,968.59133284,2157.5998263600004
TRN-0006,18.8185,104.2809,38.6618,41.1927,15.2872,16.8364,18.3224,27.0816,46.7583,1962.41011665,10874.50610481,354.13594225,4295.61182943
TRN-0036,16.9204,43.4907,39.3973,33.6326,10.7918,10.9189,13.9573,28.7296,18.2157,735.88004028,1891.4409864899997,286.29993616,1462.7053168199998
TRN-0655,21.322,83.0772,45.3964,35.2913,15.2434,15.9841,19.0301,67.443,34.4756,1771.3720584,6901.821159840001,454.627684,2931.9023883600003
TRN-0419,8.5951,98.1424,45.6516,9.1583,9.5852,12.6494,10.9585,63.7497,39.859,843.54374224,9631.93067776,73.87574401,898.81754192
TRN-0800,19.7012,86.7513,31.5115,52.1103,14.9638,15.6935,18.3355,37.307,31.5476,1709.10471156,7525.78805169,388.13728144,4520.636268390001
TRN-0298,18.1743,69.2155,40.5882,54.384,13.1973,13.8308,16.659,68.1312,26.9194,1257.94326165,4790.785440250001,330.30518048999994,3764.2157520000005
TRN-0146,11.0542,26.6928,44.529,46.8693,7.4141,7.7295,9.7895,38.8963,15.9725,295.06754975999996,712.5055718399999,122.19533763999999,1251.07285104
TRN-0074,30.0968,32.2241,35.629,38.7023,16.5086,5.949,22.018,41.9803,21.1645,969.8422928800001,1038.39262081,905.8173702400001,1247.1467854300001
TRN-0358,21.9169,69.2729,27.4127,57.3516,23.2412,14.8395,18.8472,57.6618,24.2571,1518.24722201,4798.734674410001,480.3505056099999,3972.9116516400004
TRN-0521,30.8301,49.2877,22.913,21.7955,17.7515,15.7744,22.803,47.6397,21.1624,1519.54471977,2429.2773712900002,950.4950660100001,1074.25006535
TRN-0598,21.3932,55.3268,23.3942,48.6738,14.2356,13.521,18.1062,32.255,19.6008,1183.61729776,3061.05479824,457.66900624,2692.96559784
TRN-0242,30.3616,64.6342,31.7954,28.9432,18.6656,17.155,23.9571,62.4181,26.6204,1962.3977267200003,4177.579809640001,921.8267545599999,1870.7205774400002
TRN-0285,17.7964,18.2136,35.4373,55.6627,10.1469,9.1725,13.6656,68.1464,16.6974,324.13651103999996,331.73522496,316.71185295999993,1013.81815272
TRN-0786,11.544,102.3093,38.2807,43.7299,11.7398,14.1771,13.633,64.3894,42.5382,1181.0585592,10467.192866489999,133.263936,4473.97545807
TRN-0976,24.2635,37.3892,33.5862,45.49,14.1304,12.7538,18.4596,45.4709,19.2066,907.1928542,1397.9522766400003,588.71743225,1700.834708
TRN-0467,28.4198,43.3529,39.5156,49.0356,16.6095,14.8325,21.9299,57.9675,22.49,1232.0807474199999,1879.4739384099998,807.6850320399999,2125.83546324
TRN-0186,22.8272,95.3947,34.7263,28.3226,16.8659,17.4628,20.8694,32.5902,39.037,2177.59389584,9100.14878809,521.0810598400001,2701.82593022
TRN-0592,22.821,20.5096,25.9169,35.7305,12.4104,10.5864,16.6569,55.5549,16.7186,468.0495816,420.64369215999994,520.798041,732.8182628
TRN-1000,26.6318,52.237,18.0,19.3886,15.6335,14.2114,19.7274,53.1397,19.2422,1391.1653366,2728.704169,709.2527712399999,1012.8022982
TRN-0852,27.0525,96.1578,35.4219,5.1608,18.2324,18.3623,22.7426,49.4543,40.6205,2601.3088844999997,9246.322500839999,731.8377562499999,496.25117423999995
TRN-0955,26.4383,82.8779,55.0,30.3299,17.6575,18.2482,22.4962,52.7821,49.6297,2191.15078357,6868.746308409999,698.9837068900001,2513.67841921
TRN-0125,19.6803,26.1334,47.9709,25.1259,11.2459,10.6531,14.9109,48.4915,20.6012,514.31315202,682.9545955600001,387.31420808999997,656.6251950600001
TRN-0570,28.9539,53.4652,32.5587,57.3032,9.9563,16.426,22.727,59.2031,22.9629,1548.0260542800002,2858.5276110400005,838.32832521,3063.72704864
TRN-0189,28.0795,87.7125,35.8628,8.9414,18.1591,18.0504,22.5456,39.2104,35.0691,2462.9231437500002,7693.482656250001,788.4583202499999,784.2725475000001
TRN-0470,13.4852,26.4721,36.3935,26.4129,8.1837,8.2053,10.4649,77.6793,15.044,356.98156292000004,700.7720784100001,181.85061904000003,699.2049300900001
TRN-0003,31.005,101.7031,29.9077,29.4333,20.8706,20.494,25.705,51.6998,45.8035,3153.3046155,10343.52054961,961.3100249999999,2993.45785323
TRN-0442,30.6434,53.8376,32.1864,19.2467,17.7871,16.0427,22.9994,67.4393,22.3594,1649.76711184,2898.48717376,939.01796356,1036.19613592
TRN-0716,8.1937,31.9047,40.42,53.7509,6.1854,7.2116,7.7697,55.6906,14.421,261.41754039,1017.9098820899999,67.13671968999999,1714.90633923
TRN-0678,22.2523,57.734,28.2572,33.8496,14.4608,13.6746,18.2936,45.7141,19.8362,1284.7142882,3333.2147560000003,495.1648552900001,1954.2728064000003
TRN-0978,29.6916,34.0954,36.4183,7.569,16.4078,14.5572,21.9698,77.4425,20.8658,1012.34697864,1162.4963011599998,881.5911105600001,258.06808259999997
TRN-0350,21.452,28.3591,30.3015,6.641,11.9595,10.8367,15.791,59.1218,17.1638,608.3594132000001,804.2385528100001,460.1883040000001,188.3327831
TRN-0924,16.0857,15.5071,28.7113,49.5399,8.8379,7.913,11.7744,40.6311,14.9855,249.44255846999997,240.47015040999997,258.74974448999996,768.22018329
TRN-0918,22.5775,45.7229,27.6436,22.427,13.62775,12.7552,17.5525,48.2208,18.8499,1032.30877475,2090.58358441,509.74350625000005,1025.4274783
TRN-0552,31.7367,93.174,36.9449,26.5721,21.0587,20.5685,26.6096,49.686,40.9406,2957.0352858,8681.394276,1007.2181268899999,2475.8288454
TRN-0999,17.3189,39.7274,22.4561,25.1758,10.7576,10.0099,13.8466,61.3193,15.8237,688.0348678600001,1578.2663107600001,299.94429721,1000.1690769200001
TRN-0444,22.1475,17.4918,48.452,25.6791,11.9534,10.9397,16.1779,39.0296,21.4587,387.39964050000003,305.96306724000004,490.51175625,449.17368138
TRN-0118,17.225,17.998,31.2125,18.4846,13.2507,2.3372,12.8889,33.3767,15.7524,310.01555,323.92800400000004,296.70062500000006,332.6858308
TRN-0950,13.3577,103.8261,34.66,27.5427,12.3709,14.5408,24.5374,70.1512,42.9187,1386.8778959699998,10779.85904121,178.42814929,2859.65112447
TRN-0642,26.0234,20.5917,25.5081,18.3233,14.0169,19.2132,18.5738,72.7639,17.9536,535.8660457799999,424.01810888999995,677.2173475599999,377.30789661
TRN-0953,25.3769,64.1776,55.0,36.5896,16.4129,16.417,21.1623,46.4387,43.8394,1628.62853744,4118.76434176,643.98705361,2348.23271296
TRN-0821,22.0135,69.1617,44.4028,12.3592,14.6651,15.0965,18.624,64.6883,28.3474,1522.49108295,4783.3407468899995,484.59418225,854.7832826399999
TRN-0487,21.9062,62.304,32.0312,24.7918,14.2662,14.1283,18.2479,36.3827,23.6253,1364.8438847999998,3881.7884160000003,479.88159843999995,1544.6283071999999
TRN-0871,29.6718,78.684,39.5392,15.528,18.6499,18.1576,23.9128,45.0982,32.4221,2334.6959112,6191.171856,880.41571524,1221.805152
TRN-0683,21.9239,53.253,38.5191,9.8962,17.3202,7.0374,17.6327,39.7699,20.5016,1167.5134467,2835.882009,480.65739121,527.0023386
TRN-0555,28.8941,48.0674,24.3217,27.9187,16.9022,14.9453,22.1869,31.0964,20.6918,1388.86426234,2310.47494276,834.8690148100001,1341.97932038
TRN-0085,11.2378,16.8026,28.0457,14.052,6.7369,6.2907,9.02,61.471,12.9026,188.82425828,282.3273667600001,126.28814884,236.11013520000003
TRN-0685,31.8763,87.9656,35.5841,42.6868,20.5022,19.7731,25.75,52.2359,37.7807,2804.01785528,7737.946783359999,1016.09850169,3754.9699740799997
TRN-0888,29.1316,87.2646,32.8035,33.0805,21.8279,24.0598,24.2703,61.1365,35.2834,2542.1574213599997,7615.1104131600005,848.6501185599999,2886.7566003
TRN-0609,28.7022,49.8082,35.574,32.2327,16.4982,15.1114,21.3608,42.7087,21.5634,1429.60491804,2480.85678724,823.8162848400001,1605.45276814
TRN-0182,28.9134,69.877,35.6098,49.2626,18.3843,17.4357,23.2013,41.1466,28.8087,2020.3816517999999,4882.795128999999,835.98469956,3442.3227002
TRN-0211,29.5815,96.4859,33.6394,22.865,19.5361,19.4533,24.3634,21.8384,41.8311,2854.1976508499997,9309.52889881,875.0651422499999,2206.1501034999997
TRN-0574,26.7868,108.7878,45.2297,26.2494,19.1576,20.2134,23.4315,52.4351,56.3026,2914.07704104,11834.785428840001,717.5326542399999,2855.6144773200003
TRN-0648,12.2535,84.2097,34.1778,23.3351,10.7455,12.535,12.8661,49.7019,27.754,1031.86355895,7091.27357409,150.14826225000002,1965.04177047
TRN-0665,10.6599,55.4415,45.4533,57.3204,8.7772,10.33,10.7495,50.0292,15.8353,591.00084585,3073.75992225,113.63346801,3177.9289565999998
TRN-0966,10.2322,24.649,29.244,29.8759,6.378,6.8095,8.3687,35.6748,13.3057,252.21349780000003,607.573201,104.69791684000002,736.4110591000001
TRN-0064,29.9458,73.9712,26.1227,21.0852,18.5312,17.6543,23.3809,46.6224,26.9808,2215.12676096,5471.738429439999,896.75093764,1559.6975462399998
TRN-0499,16.3503,36.5196,38.889,45.5942,10.4687,9.9585,24.1552,37.4683,17.1232,597.10641588,1333.6811841599997,267.33231009,1665.0819463199998
TRN-0334,14.8769,107.2819,28.9216,39.1291,13.3181,15.2609,15.5173,60.8696,45.5134,1596.02209811,11509.406067609998,221.32215361,4197.84419329
TRN-0352,10.5874,42.421,34.8628,33.0266,7.567,8.2445,9.545,51.1579,15.1699,449.1280954,1799.541241,112.09303876000001,1401.0213986
TRN-0448,30.1259,65.5198,38.2584,11.9638,18.4846,17.4073,23.6323,39.9026,28.5721,1973.8429428200002,4292.84419204,907.56985081,783.8657832400002
TRN-0701,8.0832,102.2184,27.279,41.7623,9.837,12.5588,11.2025,50.148,38.0511,826.25177088,10448.601298560001,65.33812223999999,4268.87548632
TRN-0077,28.6141,92.9727,24.1137,57.8035,1.0,18.8709,24.1812,38.1393,36.4665,2660.3301350700003,8643.92294529,818.76671881,5374.14746445
TRN-0900,14.0411,33.1688,32.8892,5.0829,8.7505,8.8766,11.533,55.739,15.1575,465.72643767999995,1100.1692934399998,197.15248921,168.59369352
TRN-0034,11.1801,81.6207,24.0033,51.6781,10.9195,12.251,12.6476,57.4131,23.8279,912.52758807,6661.93866849,124.99463601,4218.00269667
TRN-0239,16.2927,22.5266,18.0,56.5085,9.3918,8.2446,12.2663,53.6154,14.4998,367.01913582,507.4477075599999,265.45207329,1272.9443760999998
TRN-0535,26.1926,94.0394,24.7273,10.6431,17.7601,8.933,21.8885,29.1698,35.5601,2463.13638844,8843.40875236,686.0522947599999,1000.8707381400001
TRN-0373,22.3964,35.4825,35.1415,9.346,13.1843,12.0804,17.3384,57.9593,18.6685,794.6802630000001,1259.0078062500002,501.59873296,331.61944500000004
TRN-0539,9.3981,58.666,37.814,54.2995,7.9371,9.6094,9.7017,51.1548,16.8214,551.3489345999999,3441.6995559999996,88.32428361,3185.534467
TRN-0141,16.714,29.6168,30.5975,6.9082,9.8028,9.156,12.851,54.5636,15.9219,495.0151952,877.1548422400001,279.35779599999995,204.59877776000002
