Test_ID,Applied_Voltage_kV,Load_Current_A,Ambient_Temperature_C,Test_Duration_min,Sensor_S1,Sensor_S2,Sensor_S3,Sensor_S4,Validity_Label,S1_minus_S2,S1_minus_S3,S2_minus_S3
TRN-0264,8.8333,97.192,40.8705,59.4113,10.141,12.7958,11.5139,62.4186,Valid,-2.6548,-1.3728999999999996,1.2819000000000003
TRN-0804,25.5109,94.6061,39.9882,26.6325,17.7896,18.352,22.0215,48.7888,Valid,-0.5624000000000002,-4.2318999999999996,-3.6694999999999993
TRN-0875,11.8252,52.265,18.0,26.9784,8.6729,9.2711,10.5035,55.0555,Valid,-0.5982000000000003,-1.8306000000000004,-1.2324000000000002
TRN-0179,13.3176,109.6532,40.8517,50.3689,12.994,15.6239,15.2389,55.4972,Valid,-2.629900000000001,-2.2448999999999995,0.38500000000000156
TRN-0664,27.1883,36.0978,23.5129,49.3863,15.2966,13.4176,19.7864,44.9089,Valid,1.8789999999999996,-4.489800000000001,-6.3688
TRN-0848,23.3547,85.3049,34.0201,57.2993,16.2814,16.6584,20.1503,56.7314,Valid,-0.3769999999999989,-3.8689,-3.491900000000001
TRN-0319,20.7606,77.2405,28.7917,13.6383,14.1857,14.6874,17.3806,53.6133,Valid,-0.5016999999999996,-3.1949000000000005,-2.693200000000001
TRN-0897,11.6323,73.824,34.9155,48.3119,10.4622,11.8497,12.5183,54.2381,Valid,-1.387500000000001,-2.0561000000000007,-0.6685999999999996
TRN-0617,15.1971,52.9502,39.526,51.7112,11.2222,11.7197,14.243,74.3364,Valid,-0.4974999999999987,-3.0207999999999995,-2.5233000000000008
TRN-0066,25.2849,50.1209,35.0471,10.259,14.9101,14.074,19.4972,36.2356,Valid,0.8361000000000001,-4.5870999999999995,-5.4232
TRN-0329,15.2564,63.7462,31.7923,10.5219,10.7028,11.4641,13.1068,58.1291,Valid,-0.7613000000000003,-2.404,-1.6426999999999996
TRN-0512,13.4272,55.4707,35.9373,17.5331,9.7561,10.4939,12.1206,55.9888,Invalid,-0.7378,-2.3644999999999996,-1.6266999999999996
TRN-0559,26.2772,84.5838,38.358,28.6853,17.5264,17.5087,21.6766,74.9606,Valid,0.01769999999999783,-4.150200000000002,-4.1678999999999995
TRN-0843,23.3537,79.7753,25.0997,53.661,16.2534,16.1519,19.9649,35.1917,Valid,0.10149999999999793,-3.711500000000001,-3.812999999999999
TRN-0080,29.3998,97.6878,34.4117,41.896,19.8876,19.9085,24.822,54.2529,Valid,-0.02090000000000103,-4.9344,-4.913499999999999
TRN-0401,26.451,76.411,34.296,47.7037,17.666,17.209,13.7836,54.1006,Invalid,0.45700000000000074,3.8824000000000005,3.4254
TRN-0384,16.7072,31.9859,25.408,37.7306,10.1169,9.5467,13.0626,50.9706,Valid,0.5701999999999998,-2.9457000000000004,-3.5159000000000002
TRN-0047,29.1083,58.7199,37.1572,10.9987,17.5282,16.4304,22.4226,49.4021,Valid,1.0977999999999994,-4.894400000000001,-5.9922
TRN-0938,26.2329,96.5506,33.0648,48.832,18.6651,18.7209,22.8946,34.729,Valid,-0.055800000000001404,-4.229500000000002,-4.1737
TRN-0724,16.1649,103.2809,29.1169,27.8213,14.339,15.9315,17.0601,64.6338,Valid,-1.5924999999999994,-2.721099999999998,-1.1285999999999987
TRN-0089,31.414,88.8354,24.8395,59.5524,28.5205,19.4702,25.3351,33.2402,Invalid,9.0503,3.185399999999998,-5.864900000000002
TRN-0114,24.4427,39.5791,50.9417,13.3518,14.191,13.5804,18.7265,56.7296,Valid,0.6106000000000016,-4.535500000000001,-5.146100000000002
TRN-0748,25.3016,95.0191,43.6434,59.1909,18.1013,18.3361,22.5789,47.7604,Valid,-0.2347999999999999,-4.4776000000000025,-4.242800000000003
TRN-0459,13.0534,103.6735,32.3023,13.9118,12.2147,14.3912,14.2445,41.7232,Valid,-2.176499999999999,-2.0298,0.14669999999999916
TRN-0223,28.7214,66.8864,52.6266,35.0011,18.1509,17.5824,23.3627,63.4231,Valid,0.5685000000000002,-5.2118,-5.7803
TRN-0851,19.5142,22.8595,42.4082,21.103,11.1408,10.0973,14.9382,77.6634,Valid,1.0434999999999999,-3.7973999999999997,-4.8408999999999995
TRN-0582,26.0201,21.9729,49.4476,50.2003,14.1856,12.9194,19.0732,59.4491,Valid,1.2662000000000013,-4.887599999999999,-6.1538
TRN-0007,29.2042,18.0618,43.0245,8.0414,15.1344,12.9107,20.4836,61.0351,Valid,2.223699999999999,-5.3492,-7.572899999999999
TRN-0947,31.0368,95.4489,32.3525,9.5897,20.0135,19.7332,24.8781,55.2816,Valid,0.28030000000000044,-4.864599999999999,-5.1449
TRN-0556,31.1222,48.7828,21.2304,44.2287,18.461,16.124,23.7059,52.5012,Valid,2.3369999999999997,-5.244900000000001,-7.581900000000001
TRN-0006,18.8185,104.2809,38.6618,41.1927,15.2872,16.8364,18.3224,27.0816,Valid,-1.5492000000000008,-3.035199999999998,-1.485999999999997
TRN-0036,16.9204,43.4907,39.3973,33.6326,10.7918,10.9189,13.9573,28.7296,Valid,-0.12710000000000043,-3.1654999999999998,-3.0383999999999993
TRN-0655,21.322,83.0772,45.3964,35.2913,15.2434,15.9841,19.0301,67.443,Valid,-0.7407000000000004,-3.7867000000000015,-3.046000000000001
TRN-0419,8.5951,98.1424,45.6516,9.1583,9.5852,12.6494,10.9585,63.7497,Valid,-3.0641999999999996,-1.3733000000000004,1.6908999999999992
TRN-0800,19.7012,86.7513,31.5115,52.1103,14.9638,15.6935,18.3355,37.307,Valid,-0.7296999999999993,-3.371699999999999,-2.6419999999999995
TRN-0298,18.1743,69.2155,40.5882,54.384,13.1973,13.8308,16.659,68.1312,Valid,-0.6334999999999997,-3.4616999999999987,-2.828199999999999
TRN-0146,11.0542,26.6928,44.529,46.8693,7.4141,7.7295,9.7895,38.8963,Valid,-0.31539999999999946,-2.3754,-2.0600000000000005
TRN-0074,30.0968,32.2241,35.629,38.7023,16.5086,5.949,22.018,41.9803,Invalid,10.559600000000001,-5.509399999999999,-16.069000000000003
TRN-0358,21.9169,69.2729,27.4127,57.3516,23.2412,14.8395,18.8472,57.6618,Invalid,8.4017,4.393999999999998,-4.007700000000002
TRN-0521,30.8301,49.2877,22.913,21.7955,17.7515,15.7744,22.803,47.6397,Valid,1.9771,-5.051500000000001,-7.028600000000001
TRN-0598,21.3932,55.3268,23.3942,48.6738,14.2356,13.521,18.1062,32.255,Valid,0.714599999999999,-3.8706000000000014,-4.5852
TRN-0242,30.3616,64.6342,31.7954,28.9432,18.6656,17.155,23.9571,62.4181,Valid,1.5106000000000002,-5.291499999999999,-6.802099999999999
TRN-0285,17.7964,18.2136,35.4373,55.6627,10.1469,9.1725,13.6656,68.1464,Valid,0.974400000000001,-3.518699999999999,-4.4931
TRN-0786,11.544,102.3093,38.2807,43.7299,11.7398,14.1771,13.633,64.3894,Valid,-2.4372999999999987,-1.8931999999999984,0.5441000000000003
TRN-0976,24.2635,37.3892,33.5862,45.49,14.1304,12.7538,18.4596,45.4709,Valid,1.3765999999999998,-4.329199999999998,-5.705799999999998
TRN-0467,28.4198,43.3529,39.5156,49.0356,16.6095,14.8325,21.9299,57.9675,Valid,1.777000000000001,-5.320399999999999,-7.0974
TRN-0186,22.8272,95.3947,34.7263,28.3226,16.8659,17.4628,20.8694,32.5902,Valid,-0.5969000000000015,-4.003499999999999,-3.4065999999999974
TRN-0592,22.821,20.5096,25.9169,35.7305,12.4104,10.5864,16.6569,55.5549,Valid,1.8239999999999998,-4.246500000000001,-6.070500000000001
TRN-1000,26.6318,52.237,18.0,19.3886,15.6335,14.2114,19.7274,53.1397,Valid,1.4221000000000004,-4.0939,-5.516
TRN-0852,27.0525,96.1578,35.4219,5.1608,18.2324,18.3623,22.7426,49.4543,Valid,-0.1299000000000028,-4.510200000000001,-4.380299999999998
TRN-0955,26.4383,82.8779,55.0,30.3299,17.6575,18.2482,22.4962,52.7821,Valid,-0.5907000000000018,-4.838700000000003,-4.248000000000001
TRN-0125,19.6803,26.1334,47.9709,25.1259,11.2459,10.6531,14.9109,48.4915,Valid,0.5928000000000004,-3.664999999999999,-4.2578
TRN-0570,28.9539,53.4652,32.5587,57.3032,9.9563,16.426,22.727,59.2031,Invalid,-6.469699999999998,-12.7707,-6.301000000000002
TRN-0189,28.0795,87.7125,35.8628,8.9414,18.1591,18.0504,22.5456,39.2104,Valid,0.10869999999999891,-4.386500000000002,-4.4952000000000005
TRN-0470,13.4852,26.4721,36.3935,26.4129,8.1837,8.2053,10.4649,77.6793,Valid,-0.021599999999999397,-2.2812,-2.2596000000000007
TRN-0003,31.005,101.7031,29.9077,29.4333,20.8706,20.494,25.705,51.6998,Valid,0.3765999999999998,-4.834399999999999,-5.2109999999999985
TRN-0442,30.6434,53.8376,32.1864,19.2467,17.7871,16.0427,22.9994,67.4393,Valid,1.7443999999999988,-5.212300000000003,-6.956700000000001
TRN-0716,8.1937,31.9047,40.42,53.7509,6.1854,7.2116,7.7697,55.6906,Valid,-1.0262000000000002,-1.5843000000000007,-0.5581000000000005
TRN-0678,22.2523,57.734,28.2572,33.8496,14.4608,13.6746,18.2936,45.7141,Valid,0.7862000000000009,-3.8328000000000007,-4.6190000000000015
TRN-0978,29.6916,34.0954,36.4183,7.569,16.4078,14.5572,21.9698,77.4425,Valid,1.8506000000000018,-5.561999999999998,-7.412599999999999
TRN-0350,21.452,28.3591,30.3015,6.641,11.9595,10.8367,15.791,59.1218,Valid,1.1227999999999998,-3.8315,-4.9543
TRN-0924,16.0857,15.5071,28.7113,49.5399,8.8379,7.913,11.7744,40.6311,Valid,0.9248999999999992,-2.9365000000000006,-3.8613999999999997
TRN-0918,22.5775,45.7229,27.6436,22.427,13.62775,12.7552,17.5525,48.2208,Invalid,0.8725500000000004,-3.9247499999999977,-4.797299999999998
TRN-0552,31.7367,93.174,36.9449,26.5721,21.0587,20.5685,26.6096,49.686,Valid,0.4902000000000015,-5.550899999999999,-6.0411
TRN-0999,17.3189,39.7274,22.4561,25.1758,10.7576,10.0099,13.8466,61.3193,Valid,0.7477,-3.0890000000000004,-3.8367000000000004
TRN-0444,22.1475,17.4918,48.452,25.6791,11.9534,10.9397,16.1779,39.0296,Valid,1.0137,-4.224500000000001,-5.238200000000001
TRN-0118,17.225,17.998,31.2125,18.4846,13.2507,2.3372,12.8889,33.3767,Invalid,10.913499999999999,0.36180000000000057,-10.5517
TRN-0950,13.3577,103.8261,34.66,27.5427,12.3709,14.5408,24.5374,70.1512,Invalid,-2.1699,-12.166500000000001,-9.9966
TRN-0642,26.0234,20.5917,25.5081,18.3233,14.0169,19.2132,18.5738,72.7639,Invalid,-5.196300000000001,-4.556899999999999,0.639400000000002
TRN-0953,25.3769,64.1776,55.0,36.5896,16.4129,16.417,21.1623,46.4387,Valid,-0.004100000000001103,-4.749399999999998,-4.745299999999997
TRN-0821,22.0135,69.1617,44.4028,12.3592,14.6651,15.0965,18.624,64.6883,Valid,-0.4314,-3.958899999999998,-3.527499999999998
TRN-0487,21.9062,62.304,32.0312,24.7918,14.2662,14.1283,18.2479,36.3827,Valid,0.13790000000000013,-3.981700000000002,-4.119600000000002
TRN-0871,29.6718,78.684,39.5392,15.528,18.6499,18.1576,23.9128,45.0982,Valid,0.4923000000000002,-5.262900000000002,-5.755200000000002
TRN-0683,21.9239,53.253,38.5191,9.8962,17.3202,7.0374,17.6327,39.7699,Invalid,10.2828,-0.3125,-10.5953
TRN-0555,28.8941,48.0674,24.3217,27.9187,16.9022,14.9453,22.1869,31.0964,Valid,1.956900000000001,-5.284700000000001,-7.241600000000002
TRN-0085,11.2378,16.8026,28.0457,14.052,6.7369,6.2907,9.02,61.471,Valid,0.44620000000000015,-2.2830999999999992,-2.7292999999999994
TRN-0685,31.8763,87.9656,35.5841,42.6868,20.5022,19.7731,25.75,52.2359,Valid,0.729099999999999,-5.247800000000002,-5.9769000000000005
TRN-0888,29.1316,87.2646,32.8035,33.0805,21.8279,24.0598,24.2703,61.1365,Invalid,-2.2318999999999996,-2.4423999999999992,-0.2104999999999997
TRN-0609,28.7022,49.8082,35.574,32.2327,16.4982,15.1114,21.3608,42.7087,Valid,1.386800000000001,-4.8626000000000005,-6.249400000000001
TRN-0182,28.9134,69.877,35.6098,49.2626,18.3843,17.4357,23.2013,41.1466,Valid,0.948599999999999,-4.817,-5.765599999999999
TRN-0211,29.5815,96.4859,33.6394,22.865,19.5361,19.4533,24.3634,21.8384,Valid,0.08280000000000243,-4.8272999999999975,-4.9101
TRN-0574,26.7868,108.7878,45.2297,26.2494,19.1576,20.2134,23.4315,52.4351,Valid,-1.0558000000000014,-4.273900000000001,-3.2180999999999997
TRN-0648,12.2535,84.2097,34.1778,23.3351,10.7455,12.535,12.8661,49.7019,Valid,-1.7895000000000003,-2.1205999999999996,-0.3310999999999993
TRN-0665,10.6599,55.4415,45.4533,57.3204,8.7772,10.33,10.7495,50.0292,Invalid,-1.5527999999999995,-1.9722999999999988,-0.4194999999999993
TRN-0966,10.2322,24.649,29.244,29.8759,6.378,6.8095,8.3687,35.6748,Valid,-0.4314999999999998,-1.9907000000000004,-1.5592000000000006
TRN-0064,29.9458,73.9712,26.1227,21.0852,18.5312,17.6543,23.3809,46.6224,Valid,0.8768999999999991,-4.849700000000002,-5.726600000000001
TRN-0499,16.3503,36.5196,38.889,45.5942,10.4687,9.9585,24.1552,37.4683,Invalid,0.5101999999999993,-13.6865,-14.1967
TRN-0334,14.8769,107.2819,28.9216,39.1291,13.3181,15.2609,15.5173,60.8696,Valid,-1.9428,-2.199200000000001,-0.25640000000000107
TRN-0352,10.5874,42.421,34.8628,33.0266,7.567,8.2445,9.545,51.1579,Valid,-0.6775000000000002,-1.9779999999999998,-1.3004999999999995
TRN-0448,30.1259,65.5198,38.2584,11.9638,18.4846,17.4073,23.6323,39.9026,Valid,1.077300000000001,-5.1477,-6.225000000000001
TRN-0701,8.0832,102.2184,27.279,41.7623,9.837,12.5588,11.2025,50.148,Valid,-2.7218,-1.3655000000000008,1.3562999999999992
TRN-0077,28.6141,92.9727,24.1137,57.8035,1.0,18.8709,24.1812,38.1393,Invalid,-17.8709,-23.1812,-5.310300000000002
TRN-0900,14.0411,33.1688,32.8892,5.0829,8.7505,8.8766,11.533,55.739,Valid,-0.1260999999999992,-2.782499999999999,-2.6563999999999997
TRN-0034,11.1801,81.6207,24.0033,51.6781,10.9195,12.251,12.6476,57.4131,Valid,-1.3315000000000001,-1.7281000000000013,-0.3966000000000012
TRN-0239,16.2927,22.5266,18.0,56.5085,9.3918,8.2446,12.2663,53.6154,Valid,1.1471999999999998,-2.8744999999999994,-4.021699999999999
TRN-0535,26.1926,94.0394,24.7273,10.6431,17.7601,8.933,21.8885,29.1698,Invalid,8.827100000000002,-4.128399999999999,-12.9555
TRN-0373,22.3964,35.4825,35.1415,9.346,13.1843,12.0804,17.3384,57.9593,Valid,1.1039000000000012,-4.1541,-5.258000000000001
TRN-0539,9.3981,58.666,37.814,54.2995,7.9371,9.6094,9.7017,51.1548,Valid,-1.6723000000000008,-1.7646000000000006,-0.09229999999999983
TRN-0141,16.714,29.6168,30.5975,6.9082,9.8028,9.156,12.851,54.5636,Valid,0.6467999999999989,-3.0482000000000014,-3.6950000000000003
